1,0.20191637,0.04084771,0.017230014,0.035690756,0.011993726,0.014766728,0.010506888,0.00449949
0.018624803,1,-0.000479286,0.00107468,0.000358159,0.034328439,0.000358177,0.000291231,0.000582134
0.002272685,0.001136336,1,0.10101591,0.011365021,0.03325283,0.044409159,0.007625659,0.009006135
0.001085997,0.00325799,0.077825724,1,0.10452635,0.019849868,0.404670261,0.027839066,0.068980866
0.265737517,0.057643808,0.004710245,0.019132053,1,0.282805226,0.011289683,0.000356943,0.000356726
0.000278287,0.039434694,0.005314122,0.016723324,0.001391462,1,0.009188155,0.002036877,0.000339217
0.001626011,0.00213415,0.005632833,0.082460813,0.216991627,0.07753391,1,0.00074378,0.069230476
0.000270302,0.000270301,0.008450371,0.000675857,-0.000405453,0.000164683,0.000135158,1,0.011404489
0.007814637,0.009016751,0.049805416,0.039744482,0.071814488,0.033712076,0.216551236,0.087358247,1
